"","variable","x_original","fit","upper","lower"
"341...7685","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"342...7686","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"343...7687","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"344...7688","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"345...7689","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"346...7690","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"347...7691","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"348...7692","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"349...7693","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"350...7694","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"351...7695","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"352...7696","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"353...7697","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"354...7698","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"355...7699","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"356...7700","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"357...7701","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"358...7702","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"359...7703","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"360...7704","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"361...7705","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"362...7706","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"363...7707","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"364...7708","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"365...7709","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"366...7710","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"367...7711","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"368...7712","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"369...7713","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"370...7714","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"371...7715","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"372...7716","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"373...7717","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"374...7718","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"375...7719","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"376...7720","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"377...7721","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"378...7722","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"379...7723","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"380...7724","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"381...7725","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"382...7726","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"383...7727","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"384...7728","weighted_average_age",34.4179530556143,-0.102201227713861,0.0674602929686913,-0.271862748396414
"385...7729","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"386...7730","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"387...7731","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"388...7732","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"389...7733","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"390...7734","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"391...7735","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"392...7736","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"393...7737","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"394...7738","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"395...7739","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"396...7740","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"397...7741","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"398...7742","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"399...7743","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"400...7744","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"401...7745","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"402...7746","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"403...7747","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"404...7748","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"405...7749","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"406...7750","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"407...7751","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"408...7752","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"409...7753","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"410...7754","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"411...7755","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"412...7756","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"413...7757","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"414...7758","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"415...7759","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"416...7760","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"417...7761","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"418...7762","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"419...7763","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"420...7764","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"421...7765","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"422...7766","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"423...7767","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"424...7768","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"425...7769","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"426...7770","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"427...7771","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"428...7772","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"429...7773","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"430...7774","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"431...7775","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"432...7776","weighted_average_age",38.9043966432267,-0.115523346027582,0.0762538664365495,-0.307300558491713
"433...7777","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"434...7778","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"435...7779","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"436...7780","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"437...7781","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"438...7782","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"439...7783","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"440...7784","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"441...7785","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"442...7786","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"443...7787","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"444...7788","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"445...7789","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"446...7790","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"447...7791","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"448...7792","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"449...7793","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"450...7794","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"451...7795","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"452...7796","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"453...7797","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"454...7798","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"455...7799","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"456...7800","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"457...7801","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"458...7802","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"459...7803","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"460...7804","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"461...7805","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"462...7806","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"463...7807","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"464...7808","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"465...7809","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"466...7810","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"467...7811","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"468...7812","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"469...7813","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"470...7814","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"471...7815","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"472...7816","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"473...7817","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"474...7818","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"475...7819","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"476...7820","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"477...7821","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"478...7822","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"479...7823","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"480...7824","weighted_average_age",35.5429429696055,-0.105541791000406,0.069665309317631,-0.280748891318444
"481...7825","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"482...7826","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"483...7827","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"484...7828","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"485...7829","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"486...7830","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"487...7831","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"488...7832","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"489...7833","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"490...7834","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"491...7835","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"492...7836","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"493...7837","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"494...7838","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"495...7839","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"496...7840","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"497...7841","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"498...7842","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"499...7843","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"500...7844","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"501...7845","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"502...7846","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"503...7847","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"504...7848","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"505...7849","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"506...7850","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"507...7851","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"508...7852","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"509...7853","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"510...7854","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"511...7855","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"512...7856","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"513...7857","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"514...7858","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"515...7859","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"516...7860","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"517...7861","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"518...7862","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"519...7863","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"520...7864","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"521...7865","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"522...7866","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"523...7867","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"524...7868","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"525...7869","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"526...7870","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"527...7871","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"528...7872","weighted_average_age",32.1898452196297,-0.095585048188352,0.0630931300773223,-0.254263226454026
"529...7873","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"530...7874","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"531...7875","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"532...7876","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"533...7877","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"534...7878","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"535...7879","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"536...7880","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"537...7881","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"538...7882","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"539...7883","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"540...7884","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"541...7885","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"542...7886","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"543...7887","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"544...7888","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"545...7889","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"546...7890","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"547...7891","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"548...7892","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"549...7893","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"550...7894","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"551...7895","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"552...7896","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"553...7897","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"554...7898","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"555...7899","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"556...7900","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"557...7901","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"558...7902","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"559...7903","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"560...7904","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"561...7905","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"562...7906","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"563...7907","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"564...7908","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"565...7909","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"566...7910","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"567...7911","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"568...7912","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"569...7913","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"570...7914","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"571...7915","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"572...7916","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"573...7917","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"574...7918","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"575...7919","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"576...7920","weighted_average_age",36.8217216618225,-0.109339017177911,0.0721717566092432,-0.290849790965065
"577...7921","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"578...7922","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"579...7923","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"580...7924","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"581...7925","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"582...7926","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"583...7927","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"584...7928","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"585...7929","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"586...7930","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"587...7931","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"588...7932","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"589...7933","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"590...7934","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"591...7935","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"592...7936","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"593...7937","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"594...7938","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"595...7939","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"596...7940","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"597...7941","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"598...7942","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"599...7943","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"600...7944","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"601...7945","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"602...7946","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"603...7947","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"604...7948","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"605...7949","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"606...7950","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"607...7951","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"608...7952","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"609...7953","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"610...7954","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"611...7955","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"612...7956","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"613...7957","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"614...7958","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"615...7959","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"616...7960","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"617...7961","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"618...7962","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"619...7963","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"620...7964","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"621...7965","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"622...7966","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"623...7967","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"624...7968","weighted_average_age",37.5055825048108,-0.111369684650375,0.0735121458166798,-0.29625151511743
"625...7969","weighted_average_age",41.2306162072697,-0.122430860108766,0.0808133314647652,-0.325675051682298
"626...7970","weighted_average_age",41.2306162072697,-0.122430860108766,0.0808133314647652,-0.325675051682298
