"","variable","x_original","fit","upper","lower"
"20...8180","log_y_lag1",1.42795739956328,0.937572720155013,1.01311051566777,0.862034924642261
"21...8181","log_y_lag1",1.44404685018663,0.948136781793932,1.02452569627667,0.871747867311194
"22...8182","log_y_lag1",1.44292692268334,0.947401456303159,1.02373112752363,0.871071785082691
"23...8183","log_y_lag1",1.31976798878698,0.866537379615773,0.936352042498403,0.796722716733143
"24...8184","log_y_lag1",1.32368464696533,0.869108991250205,0.93913084219367,0.799087140306741
"25...8185","log_y_lag1",1.32066928294311,0.867129154142015,0.936991494759067,0.797266813524963
"26...8186","log_y_lag1",1.34108883982763,0.880536290446246,0.951478809164463,0.80959377172803
"27...8187","log_y_lag1",1.10757277281793,0.727213583331074,0.785803290316871,0.668623876345277
"28...8188","log_y_lag1",1.58466584563756,1.04046484011746,1.12429238612158,0.956637294113339
"29...8189","log_y_lag1",1.50084721373344,0.985430941530533,1.06482454946418,0.906037333596883
"30...8190","log_y_lag1",1.34161185325616,0.880879692233317,0.951849877940357,0.809909506526276
"31...8191","log_y_lag1",1.36352749830339,0.895269134766522,0.967398640432697,0.823139629100347
"32...8192","log_y_lag1",1.23112014074316,0.808332699243826,0.873457962414513,0.74320743607314
"33...8193","log_y_lag1",1.53809929942729,1.0098900320651,1.09125424530702,0.928525818823179
"34...8194","log_y_lag1",1.35606899138882,0.890372005049395,0.962106961711297,0.818637048387494
"35...8195","log_y_lag1",1.31431742687296,0.862958632685601,0.932484965236096,0.793432300135106
"36...8196","log_y_lag1",1.03490796938724,0.679503100208202,0.734248897659862,0.624757302756541
"37...8197","log_y_lag1",1.21227780023264,0.795961136582408,0.860089655126888,0.731832618037927
"38...8198","log_y_lag1",1.16326444289466,0.763779793653447,0.825315545099188,0.702244042207706
"39...8199","log_y_lag1",0.987862953309911,0.64861413691921,0.700871290938349,0.596356982900071
"40...8200","log_y_lag1",0.748323754188717,0.491336742948986,0.530922466401612,0.45175101949636
"41...8201","log_y_lag1",1.06352147391738,0.698290244197019,0.754549672976029,0.642030815418008
"42...8202","log_y_lag1",1.19382607359327,0.783846044393998,0.846998481471225,0.720693607316771
"43...8203","log_y_lag1",1.04451966644089,0.685813978218045,0.74106822669688,0.630559729739211
"44...8204","log_y_lag1",1.22824597880276,0.806445573038628,0.871418795359222,0.741472350718033
"45...8205","log_y_lag1",0.947573216760119,0.622160576117697,0.672286435546612,0.572034716688783
"46...8206","log_y_lag1",0.832698919164761,0.546736051754915,0.590785153428953,0.502686950080877
"47...8207","log_y_lag1",1.14613181621793,0.75253080022996,0.813160249533284,0.691901350926635
"48...8208","log_y_lag1",1.21426830150632,0.797268066112808,0.861501880570336,0.73303425165528
"49...8209","log_y_lag1",0.540231865578885,0.354707122131318,0.383284952397159,0.326129291865477
"50...8210","log_y_lag1",0.97708292810491,0.641536154370232,0.693223053744656,0.589849254995809
"51...8211","log_y_lag1",0.37659023678756,0.247262791450723,0.267184111447565,0.227341471453882
"52...8212","log_y_lag1",0.41512702227716,0.272565394181425,0.294525279070274,0.250605509292576
"53...8213","log_y_lag1",0.400012159760641,0.26264123063935,0.283801551483553,0.241480909795146
"54...8214","log_y_lag1",0.798334574695995,0.524173003354607,0.56640425890368,0.481941747805534
"55...8215","log_y_lag1",0.606097660275266,0.397953490907827,0.430015568625714,0.365891413189939
"56...8216","log_y_lag1",0.669840134394942,0.43980572324198,0.475239726464789,0.40437172001917
"57...8217","log_y_lag1",0.839732864943636,0.551354421798265,0.595775613534692,0.506933230061838
"58...8218","log_y_lag1",0.990085700674449,0.650073555311821,0.702448290875025,0.597698819748617
"59...8219","log_y_lag1",0.979181312760386,0.642913918307706,0.69471182053912,0.591116016076292
"60...8220","log_y_lag1",1.08604781457551,0.713080659157887,0.770531713201633,0.655629605114142
"61...8221","log_y_lag1",1.0321493220186,0.677691818920574,0.732291686149885,0.623091951691263
"62...8222","log_y_lag1",1.0425916876289,0.684548099880422,0.739700359834041,0.629395839926804
"63...8223","log_y_lag1",1.09679148790111,0.720134773676584,0.778154159379925,0.662115387973244
"64...8224","log_y_lag1",1.02504296203139,0.673025902930611,0.727249849444278,0.618801956416945
"65...8225","log_y_lag1",1.1136026420502,0.731172693665884,0.790081375874033,0.672264011457734
"66...8226","log_y_lag1",1.17706186147601,0.772838945750269,0.835104569518336,0.710573321982202
"67...8227","log_y_lag1",1.36557015716298,0.896610310087239,0.968847870760717,0.824372749413761
"68...8228","log_y_lag1",1.36040342499709,0.893217920977754,0.965182165684007,0.8212536762715
"69...8229","log_y_lag1",1.32183750706265,0.867896190375618,0.937820329107013,0.797972051644224
"70...8230","log_y_lag1",1.39625767331745,0.916759215092776,0.990620120636892,0.84289830954866
"71...8231","log_y_lag1",1.14793350621459,0.75371375946359,0.814438516715588,0.692989002211592
"72...8232","log_y_lag1",1.26350186342036,0.829593991648669,0.896432221849527,0.762755761447812
"73...8233","log_y_lag1",1.32937288885588,0.872843794840183,0.943166549194972,0.802521040485393
"74...8234","log_y_lag1",1.2535738253273,0.823075409453176,0.889388454440843,0.756762364465509
"75...8235","log_y_lag1",1.19106774241154,0.782034970709356,0.845041494290266,0.719028447128446
"76...8236","log_y_lag1",1.38582394123234,0.909908602759803,0.983217572286136,0.836599633233471
"77...8237","log_y_lag1",1.42678260347374,0.93680136887686,1.01227701862335,0.861325719130367
"78...8238","log_y_lag1",1.11115957199734,0.729568615115858,0.78834806088731,0.670789169344407
"79...8239","log_y_lag1",1.40201107899485,0.920536804125029,0.994702060192273,0.846371548057785
"80...8240","log_y_lag1",1.25887903126757,0.826558718105046,0.893152404210993,0.759965031999099
"81...8241","log_y_lag1",1.50644374077569,0.989105526699548,1.06879518640297,0.909415866996127
"82...8242","log_y_lag1",1.39176032365396,0.913806331233086,0.987429330604837,0.840183331861335
"83...8243","log_y_lag1",1.34376678848026,0.882294586319394,0.953378766362925,0.811210406275862
"84...8244","log_y_lag1",1.13960450956792,0.748245080884965,0.80852924092747,0.68796092084246
"85...8245","log_y_lag1",1.01423042691591,0.66592657492328,0.719578547044169,0.612274602802392
"86...8246","log_y_lag1",1.03495651446743,0.679534974088261,0.734283339535536,0.624786608640986
"87...8247","log_y_lag1",0.860139877435112,0.564753321665811,0.610254027915122,0.519252615416501
"88...8248","log_y_lag1",0.903207745128572,0.593030956472692,0.640809918210572,0.545251994734813
"89...8249","log_y_lag1",0.970312063615762,0.637090519060081,0.6884192451603,0.585761792959862
"90...8250","log_y_lag1",1.03032139330994,0.676491631791635,0.730994803065556,0.621988460517714
"91...8251","log_y_lag1",0.982228205707739,0.644914456775831,0.696873537188385,0.592955376363278
"92...8252","log_y_lag1",0.864368130484788,0.56752952123206,0.613253898659754,0.521805143804366
"93...8253","log_y_lag1",0.812878829106235,0.533722515247753,0.576723150132555,0.49072188036295
"94...8254","log_y_lag1",0.586660223060622,0.385191197797577,0.416225050753255,0.354157344841899
"95...8255","log_y_lag1",0.897257290503154,0.589123988427974,0.636588175912196,0.541659800943752
"96...8256","log_y_lag1",0.673775175861692,0.442389405033209,0.478031568777992,0.406747241288426
"97...8257","log_y_lag1",0.607529211518465,0.398893423285038,0.43103122890987,0.366755617660205
"98...8258","log_y_lag1",0.0743792838751955,0.0488361820369268,0.0527707862047176,0.0449015778691359
"99...8259","log_y_lag1",-0.33019571479522,-0.216800931595554,-0.199333844418432,-0.234268018772676
"100...8260","log_y_lag1",-0.419783338188247,-0.275622652595432,-0.253416452347846,-0.297828852843018
"101...8261","log_y_lag1",-0.559290736703203,-0.367220855138042,-0.337634825951048,-0.396806884325036
"102...8262","log_y_lag1",0.903100292960001,0.592960405192938,0.640733682797706,0.54518712758817
"103...8263","log_y_lag1",0.636004156263,0.417589591257949,0.451233698509152,0.383945484006747
"104...8264","log_y_lag1",0.458247053738161,0.300877278837385,0.325118178636063,0.276636379038707
"105...8265","log_y_lag1",0.841605866261963,0.552584202841743,0.597104474838283,0.508063930845204
"106...8266","log_y_lag1",0.772387722537104,0.507136738291299,0.547995426274156,0.466278050308442
"107...8267","log_y_lag1",0.966497153393559,0.634585713415828,0.685712633840084,0.583458792991572
"108...8268","log_y_lag1",0.643079397586544,0.42223507525873,0.456253457073351,0.38821669344411
"109...8269","log_y_lag1",0.836406266949795,0.549170233718914,0.593415451102682,0.504925016335145
"110...8270","log_y_lag1",0.905075448631515,0.594257259060033,0.642135020807862,0.546379497312205
"111...8271","log_y_lag1",0.727396035057812,0.477595955893151,0.516074619871354,0.439117291914948
"112...8272","log_y_lag1",0.699424172221001,0.459230103007251,0.496229077986522,0.422231128027981
"113...8273","log_y_lag1",0.848848063762662,0.557339307449701,0.602242685856865,0.512435929042537
"114...8274","log_y_lag1",0.854001463193691,0.560722942510573,0.605898931594033,0.515546953427114
"115...8275","log_y_lag1",1.03739567290588,0.681136484338306,0.73601387930103,0.626259089375582
"116...8276","log_y_lag1",1.01794481982961,0.668365382599817,0.722213843112064,0.614516922087569
"117...8277","log_y_lag1",1.16286919466307,0.763520280337613,0.82503512347047,0.702005437204755
"118...8278","log_y_lag1",1.0713491698888,0.703429777215804,0.760103284802632,0.646756269628975
"119...8279","log_y_lag1",0.699975608291015,0.459592166620853,0.496620312123773,0.422564021117932
"120...8280","log_y_lag1",1.02130148163383,0.670569310069493,0.724595335285736,0.616543284853249
"121...8281","log_y_lag1",1.29758944594755,0.85197532283075,0.920616758672932,0.783333886988568
"122...8282","log_y_lag1",1.23390504078814,0.810161217595515,0.87543379973397,0.74488863545706
"123...8283","log_y_lag1",1.38709768160615,0.910744919184516,0.984121268549996,0.837368569819035
"124...8284","log_y_lag1",1.37564976398067,0.903228409748368,0.975999173498405,0.83045764599833
"125...8285","log_y_lag1",1.53133477749894,1.00544856117329,1.08645493665736,0.924442185689218
"126...8286","log_y_lag1",1.56006938518038,1.02431521944665,1.10684163251717,0.941788806376131
"127...8287","log_y_lag1",1.55079478929452,1.01822567637225,1.10026147079567,0.936189881948834
"128...8288","log_y_lag1",1.19723293162842,0.786082929861433,0.849415586982814,0.722750272740051
"129...8289","log_y_lag1",1.65515308034178,1.08674556837871,1.17430183228644,0.999189304470983
"130...8290","log_y_lag1",1.58070144852635,1.03786188390569,1.1214797164979,0.954244051313477
"131...8291","log_y_lag1",1.28608320201738,0.844420517327673,0.912453282139904,0.776387752515441
"132...8292","log_y_lag1",1.11886793155198,0.734629793858154,0.79381700563716,0.675442582079149
"133...8293","log_y_lag1",1.02609594166707,0.673717271581801,0.7279969198695,0.619437623294102
"134...8294","log_y_lag1",1.01316976758677,0.66523016391502,0.718826028012281,0.611634299817759
"135...8295","log_y_lag1",1.14602607085966,0.752461369613032,0.813085225072134,0.69183751415393
"136...8296","log_y_lag1",0.904220718602107,0.593696057753247,0.641528604971426,0.545863510535067
"137...8297","log_y_lag1",0.950161730345829,0.623860150435849,0.674122940147123,0.573597360724576
"138...8298","log_y_lag1",1.02349250913202,0.672007901733386,0.72614983053833,0.617865972928442
"139...8299","log_y_lag1",1.15315573380747,0.7571425859335,0.818143594816081,0.69614157705092
"140...8300","log_y_lag1",0.837751232438734,0.550053315351716,0.594369680325816,0.505736950377616
"141...8301","log_y_lag1",0.729506808786651,0.478981854287028,0.517572176494217,0.440391532079839
"142...8302","log_y_lag1",0.935020885749586,0.613918927498887,0.663380778734439,0.564457076263335
"143...8303","log_y_lag1",0.980137459561745,0.643541708154722,0.69539018978128,0.591693226528165
"144...8304","log_y_lag1",0.985818303916028,0.64727165464728,0.699420648361456,0.595122660933103
"145...8305","log_y_lag1",0.729322817342646,0.478861048611247,0.517441637819344,0.44028045940315
"146...8306","log_y_lag1",0.842551098000993,0.553204826043115,0.597775100036799,0.508634552049431
"147...8307","log_y_lag1",0.415795388333636,0.273004232049992,0.29499947296453,0.251008991135454
"148...8308","log_y_lag1",0.343592856591915,0.225597268713503,0.243773053893664,0.207421483533343
"149...8309","log_y_lag1",0.363308304301211,0.238542098820852,0.257760815294315,0.21932338234739
"150...8310","log_y_lag1",0.738294139996794,0.484751467601905,0.52380663254758,0.445696302656229
"151...8311","log_y_lag1",0.671205809216899,0.440702402273203,0.476208648593369,0.405196155953037
"152...8312","log_y_lag1",0.711250607739028,0.466995140901074,0.50461972478722,0.429370557014928
"153...8313","log_y_lag1",0.73502774992385,0.482606811026916,0.521489186570421,0.443724435483411
"154...8314","log_y_lag1",1.0130411771834,0.665145733627177,0.718734795395743,0.611556671858611
"155...8315","log_y_lag1",0.917687306809702,0.602537992212121,0.651082911092502,0.553993073331739
"156...8316","log_y_lag1",0.980698813210768,0.643910283483261,0.695788460265405,0.592032106701118
"157...8317","log_y_lag1",0.919169563667278,0.603511217039661,0.652134546113119,0.554887887966203
"158...8318","log_y_lag1",1.03894740273154,0.682155323943774,0.737114804163592,0.627195843723957
"159...8319","log_y_lag1",0.896087112295933,0.58835566917339,0.635757955173606,0.540953383173174
"160...8320","log_y_lag1",0.912100406614634,0.598869727868432,0.647119104231498,0.550620351505365
"161...8321","log_y_lag1",0.892296016500925,0.585866499679972,0.63306823976823,0.538664759591714
"162...8322","log_y_lag1",0.99138453292427,0.650926346638693,0.703369789381062,0.598482903896324
"163...8323","log_y_lag1",1.19722343916741,0.786076697271798,0.849408852249643,0.722744542293953
"164...8324","log_y_lag1",1.02358194970674,0.672066626904715,0.726213287043973,0.617919966765456
"165...8325","log_y_lag1",1.05018920729369,0.689536503022371,0.745090665642707,0.633982340402035
"166...8326","log_y_lag1",1.26533709634065,0.830798974599647,0.897734287142803,0.763863662056491
"167...8327","log_y_lag1",1.00136799608178,0.657481319995753,0.71045287989255,0.604509760098957
"168...8328","log_y_lag1",1.19998476162368,0.787889734976802,0.851367961686976,0.724411508266628
"169...8329","log_y_lag1",1.17374950196524,0.770664106418517,0.832754509038204,0.70857370379883
"170...8330","log_y_lag1",1.19509221432485,0.784677371021929,0.847896785923356,0.721457956120503
"171...8331","log_y_lag1",0.9927202097915,0.651803329519303,0.704317428491402,0.599289230547204
"172...8332","log_y_lag1",1.24631748001334,0.818311015629893,0.884240205799018,0.752381825460768
"173...8333","log_y_lag1",1.28347656498155,0.842709043458153,0.910603919272121,0.774814167644184
"174...8334","log_y_lag1",1.18225275049625,0.776247195842477,0.838787413455893,0.713706978229062
"175...8335","log_y_lag1",1.23310480116402,0.809635793768878,0.874866043876205,0.744405543661551
"176...8336","log_y_lag1",1.17249724289875,0.769841894257514,0.831866053381896,0.707817735133132
"177...8337","log_y_lag1",1.42038289578077,0.932599428852788,1.00773653922044,0.857462318485131
"178...8338","log_y_lag1",1.23345855652976,0.809868063569522,0.875117027050573,0.744619100088472
"179...8339","log_y_lag1",1.25687679072155,0.825244080766631,0.891731849961486,0.758756311571776
"180...8340","log_y_lag1",1.18171237055419,0.775892391495827,0.83840402344585,0.713380759545804
"181...8341","log_y_lag1",1.07246762408834,0.704164135360205,0.760896808272722,0.647431462447687
"182...8342","log_y_lag1",1.15199755725455,0.756382146762502,0.817321889038915,0.695442404486088
"183...8343","log_y_lag1",1.02855176146116,0.675329721396657,0.729739280572088,0.620920162221225
"184...8344","log_y_lag1",0.803290390784778,0.527426908528787,0.569920322754602,0.484933494302973
"185...8345","log_y_lag1",0.991906220349874,0.651268877794625,0.703739917381332,0.598797838207918
"186...8346","log_y_lag1",1.02423595175158,0.672496033605748,0.726677289926057,0.618314777285439
"187...8347","log_y_lag1",1.10725974331104,0.72700805344177,0.785581201418952,0.668434905464588
"188...8348","log_y_lag1",1.01128235049848,0.663990917720372,0.717486938974908,0.610494896465835
"189...8349","log_y_lag1",0.810190344702274,0.531957301778158,0.574815718004892,0.489098885551425
"190...8350","log_y_lag1",0.810911347065179,0.532430699756861,0.575327256427469,0.489534143086253
"191...8351","log_y_lag1",0.896758432925838,0.588796446964988,0.636234245285446,0.541358648644531
"192...8352","log_y_lag1",0.761184728853959,0.499781041780606,0.540047100427164,0.459514983134049
"193...8353","log_y_lag1",0.914846889918035,0.600673022436195,0.649067685552364,0.552278359320026
"194...8354","log_y_lag1",0.812160093902262,0.533250605847328,0.576213220219136,0.49028799147552
"195...8355","log_y_lag1",0.517751798947219,0.339947089914977,0.367335742774786,0.312558437055167
"196...8356","log_y_lag1",0.560479499794658,0.368001376913843,0.39765029071024,0.338352463117447
"197...8357","log_y_lag1",0.596517086412054,0.391663047859368,0.423218320941771,0.360107774776966
"198...8358","log_y_lag1",1.00624365240023,0.660682593618082,0.713912071804378,0.607453115431786
"199...8359","log_y_lag1",0.822701213510567,0.54017172701499,0.583691958118006,0.496651495911975
"200...8360","log_y_lag1",0.994975973304616,0.653284425757654,0.705917852801466,0.600650998713841
"201...8361","log_y_lag1",1.09854147032309,0.721283782589665,0.779395740952654,0.663171824226676
"202...8362","log_y_lag1",1.26942011041885,0.833479812709311,0.900631113406321,0.7663285120123
"203...8363","log_y_lag1",1.10978464930979,0.728665864092217,0.787372577561675,0.669959150622759
"204...8364","log_y_lag1",1.17967864121072,0.774557079144633,0.836961128451559,0.712153029837707
"205...8365","log_y_lag1",1.17093313491589,0.768814927363016,0.830756346435765,0.706873508290267
"206...8366","log_y_lag1",1.27114936417494,0.834615211530332,0.901857988357273,0.767372434703392
"207...8367","log_y_lag1",1.30536729588471,0.857082127784993,0.926135005619955,0.78802924995003
"208...8368","log_y_lag1",1.21663848398298,0.79882428791087,0.863183483111061,0.734465092710678
"209...8369","log_y_lag1",1.30689684940089,0.858086406800055,0.927220196783213,0.788952616816897
"210...8370","log_y_lag1",1.32103865869878,0.867371680026968,0.937253560323781,0.797489799730156
"211...8371","log_y_lag1",1.46948702285534,0.96484036965832,1.04257504877062,0.887105690546017
"212...8372","log_y_lag1",1.29355444125339,0.849326006872092,0.91775399421814,0.780898019526044
"213...8373","log_y_lag1",1.23957435671535,0.813883594717498,0.879456079099072,0.748311110335925
"214...8374","log_y_lag1",1.36474687787593,0.896069758806899,0.968263768669649,0.823875748944148
"215...8375","log_y_lag1",1.17563863441348,0.771904478889549,0.83409481509312,0.709714142685979
"216...8376","log_y_lag1",1.26104170358358,0.827978692235051,0.894686781963416,0.761270602506687
"217...8377","log_y_lag1",1.34276908514532,0.881639511154032,0.952670913495288,0.810608108812776
"218...8378","log_y_lag1",1.15502807554487,0.758371933907276,0.81947198815867,0.697271879655882
"219...8379","log_y_lag1",1.08871655610629,0.714832909790275,0.772425138110011,0.657240681470539
"220...8380","log_y_lag1",1.30069003900215,0.854011119882667,0.92281657459838,0.785205665166954
"221...8381","log_y_lag1",1.23643440511919,0.811821955511688,0.877228338984605,0.746415572038771
"222...8382","log_y_lag1",1.05220082773617,0.690857299042439,0.746517874762829,0.635196723322049
"223...8383","log_y_lag1",1.16475800330352,0.764760440201922,0.826375199789493,0.703145680614352
"224...8384","log_y_lag1",1.00297281574168,0.658535017490057,0.711591471053389,0.605478563926726
"225...8385","log_y_lag1",1.26363491411587,0.829681350489029,0.896526618964441,0.762836082013616
"226...8386","log_y_lag1",1.09399256569282,0.718297048609203,0.776168373583638,0.660425723634768
"227...8387","log_y_lag1",1.11856623915334,0.734431707722721,0.793602960217,0.675260455228442
"228...8388","log_y_lag1",0.994130946091128,0.652729595155986,0.705318320941292,0.600140869370681
"229...8389","log_y_lag1",0.946454335944655,0.62142593786448,0.671492609400067,0.571359266328893
"230...8390","log_y_lag1",0.9346481035879,0.613674165025256,0.663116296384915,0.564232033665597
"231...8391","log_y_lag1",0.888098054014981,0.583110188386471,0.630089859642752,0.53613051713019
"232...8392","log_y_lag1",0.865711288249606,0.568411415943725,0.614206845334601,0.522615986552848
"233...8393","log_y_lag1",0.966114440752177,0.634334430756886,0.685441105990877,0.583227755522895
"234...8394","log_y_lag1",0.973129460924583,0.638940374566552,0.690418138713604,0.5874626104195
"235...8395","log_y_lag1",0.992210656979587,0.65146876574585,0.703955909784895,0.598981621706805
"236...8396","log_y_lag1",0.927416899292887,0.608926278370551,0.657985884851307,0.559866671889796
"237...8397","log_y_lag1",0.864158503321555,0.567391883575844,0.613105171895561,0.521678595256127
"238...8398","log_y_lag1",0.748129214673523,0.491209011587747,0.530784444056816,0.451633579118677
"239...8399","log_y_lag1",0.937681214392685,0.615665654371256,0.665268234847821,0.566063073894691
"240...8400","log_y_lag1",0.862635964083639,0.566392210017465,0.612024957238653,0.520759462796277
"241...8401","log_y_lag1",1.25205146208915,0.822075851453273,0.888308364652657,0.75584333825389
"242...8402","log_y_lag1",1.26420681337894,0.830056849889704,0.896932371375185,0.763181328404222
"243...8403","log_y_lag1",0.956093066895917,0.627754565875078,0.678331118509234,0.577178013240923
"244...8404","log_y_lag1",0.858333052270086,0.563566990767329,0.608972117421699,0.51816186411296
"245...8405","log_y_lag1",1.05275819902337,0.691223259619445,0.746913319831691,0.635533199407199
"246...8406","log_y_lag1",1.32635724769603,0.870863775768105,0.941027005136126,0.800700546400085
"247...8407","log_y_lag1",1.3061465492054,0.857593772359116,0.92668787206667,0.788499672651562
"248...8408","log_y_lag1",1.43586714256153,0.9427661238664,1.01872233840856,0.86680990932424
"249...8409","log_y_lag1",1.50250816339874,0.986521493038732,1.06600296387096,0.907040022206502
"250...8410","log_y_lag1",1.57685674060825,1.03533751359739,1.11875196423955,0.951923062955236
"251...8411","log_y_lag1",1.5519014763222,1.01895230839028,1.10104664566548,0.936857971115079
"252...8412","log_y_lag1",1.6753040363467,1.09997634588023,1.18859857911908,1.01135411264137
"253...8413","log_y_lag1",1.7242491306591,1.13211286845909,1.22332425773765,1.04090147918053
"254...8414","log_y_lag1",1.69237344022094,1.11118382827899,1.20070901922497,1.02165863733302
"255...8415","log_y_lag1",1.64880030910139,1.08257444603697,1.16979465346638,0.995354238607569
"256...8416","log_y_lag1",1.73214052728254,1.13729422625052,1.22892306405005,1.04566538845099
"257...8417","log_y_lag1",1.72885128596134,1.13513456593173,1.22658940551647,1.04367972634698
"258...8418","log_y_lag1",1.74636625110732,1.14663459633905,1.23901596346307,1.05425322921503
"259...8419","log_y_lag1",1.95902605232623,1.28626343145515,1.38989433066127,1.18263253224903
"260...8420","log_y_lag1",1.67204945529681,1.0978394429104,1.18628951143489,1.00938937438591
"261...8421","log_y_lag1",1.72854983691118,1.1349366395748,1.22637553274776,1.04349774640185
"262...8422","log_y_lag1",1.81771981590174,1.19348414231116,1.28964005550231,1.09732822912002
"263...8423","log_y_lag1",1.68230948290449,1.10457600381617,1.19356881953158,1.01558318810075
"264...8424","log_y_lag1",1.61778856960045,1.06221266145606,1.14779237286112,0.976632950050997
"265...8425","log_y_lag1",1.81914605561174,1.19442058722535,1.29065194734762,1.09818922710309
"266...8426","log_y_lag1",1.8560008208606,1.21861880386376,1.316799751363,1.12043785636452
"267...8427","log_y_lag1",1.77982195848809,1.16860104896802,1.26275219604741,1.07444990188864
"268...8428","log_y_lag1",1.8425258340017,1.20977135499223,1.30723948654738,1.11230322343708
"269...8429","log_y_lag1",1.97572054110718,1.29722475093341,1.40173877514039,1.19271072672642
"270...8430","log_y_lag1",1.8021121167276,1.18323639054032,1.27856666902486,1.08790611205578
"271...8431","log_y_lag1",1.92950320559528,1.26687922872983,1.3689483931391,1.16481006432056
"272...8432","log_y_lag1",1.69030446965599,1.10982537713676,1.19924112120743,1.02040963306609
"273...8433","log_y_lag1",1.85427990011985,1.21748887635992,1.31557878853902,1.11939896418082
"274...8434","log_y_lag1",1.80252426692659,1.1835070014026,1.27885908230047,1.08815492050472
"275...8435","log_y_lag1",1.71204330583744,1.12409872995378,1.21466444093709,1.03353301897047
"276...8436","log_y_lag1",1.56571317767612,1.02802083831444,1.11084580345912,0.945195873169755
"277...8437","log_y_lag1",1.61051722298508,1.05743841803153,1.1426334810613,0.972243355001768
"278...8438","log_y_lag1",1.74349643417285,1.14475032299138,1.23697987911262,1.05252076687014
"279...8439","log_y_lag1",1.53522671409715,1.00800394103558,1.08921619682882,0.92679168524234
"280...8440","log_y_lag1",1.48048935420879,0.972064314671149,1.05038100824424,0.893747621098054
"281...8441","log_y_lag1",1.43635926464006,0.943089242914597,1.01907149031806,0.86710699551113
"282...8442","log_y_lag1",1.58307160359421,1.0394180877076,1.12316129959257,0.955674875822623
"283...8443","log_y_lag1",1.48307644623559,0.973762955617718,1.05221650427385,0.895309406961584
"284...8444","log_y_lag1",1.62110870909544,1.0643926089941,1.15014795310244,0.978637264885768
"285...8445","log_y_lag1",1.51672936093653,0.995858891243634,1.07609265196342,0.915625130523847
"286...8446","log_y_lag1",1.33731143370565,0.878056109361016,0.948798806339944,0.807313412382087
"287...8447","log_y_lag1",1.4861918964189,0.975808507609509,1.05442686106931,0.89719015414971
"288...8448","log_y_lag1",1.56058501570918,1.0246537737464,1.1072074632563,0.942100084236504
"289...8449","log_y_lag1",1.25972302915564,0.827112872869024,0.893751205782993,0.760474539955054
"290...8450","log_y_lag1",1.43410370938083,0.941608283412233,1.01747121376045,0.865745353064017
"291...8451","log_y_lag1",1.01829334734831,0.668594219884355,0.72246111722143,0.614727322547279
"292...8452","log_y_lag1",1.14874786239619,0.754248451983547,0.815016288021186,0.693480615945908
"293...8453","log_y_lag1",1.15788906469242,0.760250411079095,0.821501809350457,0.698999012807734
"294...8454","log_y_lag1",1.54907179138497,1.01709438503445,1.09903903425717,0.93514973581172
"295...8455","log_y_lag1",1.46996643073808,0.965155140780221,1.04291518018312,0.887395101377321
"296...8456","log_y_lag1",1.66591047275131,1.0938086906163,1.18193401191211,1.00568336932049
"297...8457","log_y_lag1",1.6509056586697,1.08395678301862,1.17128836174329,0.99662520429395
"298...8458","log_y_lag1",1.83015504069529,1.20164890096502,1.29846262752504,1.104835174405
"299...8459","log_y_lag1",1.77264505014041,1.16388881211565,1.25766030652798,1.07011731770332
"300...8460","log_y_lag1",1.8743187346426,1.2306460367892,1.32979598716339,1.13149608641501
"301...8461","log_y_lag1",1.78310240285028,1.17075493335205,1.26507961329418,1.07643025340992
"302...8462","log_y_lag1",1.93273277346714,1.26899970846926,1.37123971441594,1.16675970252258
"303...8463","log_y_lag1",1.92172428065096,1.26177171794404,1.36342938349351,1.16011405239456
"304...8464","log_y_lag1",1.86245589176707,1.22285709443911,1.32137950998656,1.12433467889167
"305...8465","log_y_lag1",1.97355947669881,1.29580583252842,1.40020553817,1.19140612688683
"306...8466","log_y_lag1",1.95335883695378,1.28254243352196,1.38587354160262,1.17921132544131
"307...8467","log_y_lag1",2.16632429069094,1.42237195492118,1.53696876385579,1.30777514598656
"308...8468","log_y_lag1",2.01723308358457,1.32448118546218,1.43119118970738,1.21777118121697
"309...8469","log_y_lag1",2.08613723715706,1.36972248937972,1.48007746781262,1.25936751094682
"310...8470","log_y_lag1",2.09123311490163,1.37306835667241,1.48369290293075,1.26244381041406
"311...8471","log_y_lag1",1.91867087108445,1.25976690077379,1.36126304341823,1.15827075812936
"312...8472","log_y_lag1",2.00749141199945,1.31808496836936,1.42427964603943,1.21189029069928
"313...8473","log_y_lag1",2.04581582094535,1.34324812824704,1.45147013626114,1.23502612023295
"314...8474","log_y_lag1",2.02471440495867,1.32939329476825,1.43649905488425,1.22228753465225
"315...8475","log_y_lag1",1.92886588722141,1.26646077624548,1.36849622702645,1.16442532546452
"316...8476","log_y_lag1",2.06794998511994,1.35778104674999,1.46717393420893,1.24838815929104
"317...8477","log_y_lag1",2.12864486237953,1.3976322784388,1.51023587598511,1.28502868089249
"318...8478","log_y_lag1",1.943027596911,1.2757591157336,1.37854370954291,1.1729745219243
"319...8479","log_y_lag1",2.02699286013775,1.33088928997137,1.43811557852993,1.22366300141282
"320...8480","log_y_lag1",1.98409860313248,1.30272564501126,1.40768286194672,1.1977684280758
"321...8481","log_y_lag1",2.05440718341077,1.3488890717927,1.45756555595664,1.24021258762877
"322...8482","log_y_lag1",1.95218722053928,1.28177316996477,1.38504230048141,1.17850403944812
