"","ResponseId","zipcode","loss_gain_1","loss_loss_1","loss_gain_2","loss_loss_2","loss_gain_3","loss_loss_3","alloc_debt","alloc_spend","alloc_save","alloc_invest","Age","Risk_preference","amount_later17","question","delay_sooner","delay_later","amount_sooner","amount_later","question_num","block","choice","choice_text","score","presbias","absolmag","gainloss"
"8129","R_C22RUXMUjxHZBmN","10005 Lower Manhattan (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","200","0","0",29,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",16,0,0,0
"8130","R_C22RUXMUjxHZBmN","10005 Lower Manhattan (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","200","0","0",29,0,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",16,0,0,0
"8131","R_C22RUXMUjxHZBmN","10005 Lower Manhattan (Manhattan)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","200","0","0",29,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",16,0,0,0
"8132","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",10,0,0,0
"8133","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",10,0,0,0
"8134","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q3",0,12,500,750,3,"block1",1,"Receiving $750 in 12 months",10,0,0,0
"8135","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",10,0,0,0
"8136","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",10,0,0,0
"8137","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",10,0,0,0
"8138","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",10,0,0,0
"8139","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",10,0,0,0
"8140","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",10,0,0,0
"8141","R_C2Kf4E9abz0MUUN","10029 East Harlem (Manhattan)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","800","100","10","90",25,2,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",10,0,0,0
"8142","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",10,1,0,1
"8143","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",10,1,0,1
"8144","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",10,1,0,1
"8145","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",10,1,0,1
"8146","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",10,1,0,1
"8147","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",10,1,0,1
"8148","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",10,1,0,1
"8149","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",10,1,0,1
"8150","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",10,1,0,1
"8151","R_C4uYWw62fxfoduV","11433 Jamaica (Queens)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","500","500","0","0",46,0,1000,"Q16",12,24,500,750,16,"anom1",1,"Receiving $750 in 24 months (2 years)",10,1,0,1
"8152","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",15,0,0,1
"8153","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",15,0,0,1
"8154","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",15,0,0,1
"8155","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q6",0,12,500,550,6,"block2",1,"Paying $550 in 12 months",15,0,0,1
"8156","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q7",0,12,500,600,7,"block2",1,"Paying $600 in 12 months",15,0,0,1
"8157","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q8",0,12,500,750,8,"block2",0,"Paying $500 right now",15,0,0,1
"8158","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",15,0,0,1
"8159","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",15,0,0,1
"8160","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q13",0,12,5000,7500,13,"block3",0,"Receiving $5000 right now",15,0,0,1
"8161","R_C8sVUBFVEgOKZCF","11234 Canarsie - Flatlands (Brooklyn)","An 80% chance of receiving $6,000","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 90% chance of losing $4,500","300","400","300","0",57,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",15,0,0,1
"8162","R_CaxOV5OtpRirbgd","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","500","250","0",27,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",11,1,1,1
"8163","R_CaxOV5OtpRirbgd","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","500","250","0",27,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",11,1,1,1
"8164","R_CaxOV5OtpRirbgd","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","500","250","0",27,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",11,1,1,1
"8165","R_CaxOV5OtpRirbgd","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","500","250","0",27,0,1000,"Q6",0,12,500,550,6,"block2",1,"Paying $550 in 12 months",11,1,1,1
"8166","R_CaxOV5OtpRirbgd","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","500","250","0",27,0,1000,"Q7",0,12,500,600,7,"block2",0,"Paying $500 right now",11,1,1,1
"8167","R_CaxOV5OtpRirbgd","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","500","250","0",27,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",11,1,1,1
"8168","R_CaxOV5OtpRirbgd","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","500","250","0",27,0,1000,"Q12",0,12,5000,6000,12,"block3",1,"Receiving $6000 in 12 months",11,1,1,1
"8169","R_CaxOV5OtpRirbgd","11206 Williamsburg - Bushwick (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","500","250","0",27,0,1000,"Q16",12,24,500,750,16,"anom1",1,"Receiving $750 in 24 months (2 years)",11,1,1,1
"8170","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",15,0,1,0
"8171","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",15,0,1,0
"8172","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",15,0,1,0
"8173","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q6",0,12,500,550,6,"block2",1,"Paying $550 in 12 months",15,0,1,0
"8174","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q7",0,12,500,600,7,"block2",1,"Paying $600 in 12 months",15,0,1,0
"8175","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q8",0,12,500,750,8,"block2",1,"Paying $750 in 12 months",15,0,1,0
"8176","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",15,0,1,0
"8177","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",15,0,1,0
"8178","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q13",0,12,5000,7500,13,"block3",1,"Receiving $7500 in 12 months",15,0,1,0
"8179","R_cBivyjElhr82INz","10453 Crotona -Tremont (Bronx)","An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","250","250","250","250",39,4,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",15,0,1,0
"8180","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",11,0,1,0
"8181","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",11,0,1,0
"8182","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",11,0,1,0
"8183","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",11,0,1,0
"8184","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",11,0,1,0
"8185","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q10",0,12,500,505,10,"block2",1,"Paying $505 in 12 months",11,0,1,0
"8186","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",11,0,1,0
"8187","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q12",0,12,5000,6000,12,"block3",0,"Receiving $5000 right now",11,0,1,0
"8188","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q13",0,12,5000,7500,13,"block3",1,"Receiving $7500 in 12 months",11,0,1,0
"8189","R_cD6dY8xhFYGteSZ","11226 East Flatbush - Flatbush (Brooklyn)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500","0","0","0","1000",36,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",11,0,1,0
"8190","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",8,0,0,0
"8191","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",8,0,0,0
"8192","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q3",0,12,500,750,3,"block1",1,"Receiving $750 in 12 months",8,0,0,0
"8193","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q6",0,12,500,550,6,"block2",0,"Paying $500 right now",8,0,0,0
"8194","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q9",0,12,500,510,9,"block2",0,"Paying $500 right now",8,0,0,0
"8195","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q10",0,12,500,505,10,"block2",0,"Paying $500 right now",8,0,0,0
"8196","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q11",0,12,5000,5500,11,"block3",0,"Receiving $5000 right now",8,0,0,0
"8197","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q12",0,12,5000,6000,12,"block3",1,"Receiving $6000 in 12 months",8,0,0,0
"8198","R_CdUEfZXhDNDVGkV","11234 Canarsie - Flatlands (Brooklyn)","A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","500","200","300","0",64,0,1000,"Q16",12,24,500,750,16,"anom1",0,"Receiving $500 in 12 months (1 year)",8,0,0,0
"8199","R_CfvlyFz4li7Pkm5","10452 High Bridge - Morrisania (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","100","100","300","500",31,0,1000,"Q1",0,12,500,550,1,"block1",0,"Receiving $500 right now",16,0,0,0
"8200","R_CfvlyFz4li7Pkm5","10452 High Bridge - Morrisania (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","100","100","300","500",31,0,1000,"Q2",0,12,500,600,2,"block1",0,"Receiving $500 right now",16,0,0,0
"8201","R_CfvlyFz4li7Pkm5","10452 High Bridge - Morrisania (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","100","100","300","500",31,0,1000,"Q3",0,12,500,750,3,"block1",0,"Receiving $500 right now",16,0,0,0
"8202","R_CfvlyFz4li7Pkm5","10452 High Bridge - Morrisania (Bronx)","A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000","100","100","300","500",31,0,1000,"Q6",0,12,500,550,6,"block2",1,"Paying $550 in 12 months",16,0,0,0
