ResponseId,zipcode,loss_gain_1,loss_loss_1,loss_gain_2,loss_loss_2,loss_gain_3,loss_loss_3,alloc_debt,alloc_spend,alloc_save,alloc_invest,Age,Risk_preference,amount_later17,question,delay_sooner,delay_later,amount_sooner,amount_later,question_num,block,choice,choice_text,score,presbias,absolmag,gainloss
R_z6WrvNw8EGEOn1T,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",400,300,300,0,28,0,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,11,0,0,1
R_z6WrvNw8EGEOn1T,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",400,300,300,0,28,0,1000,Q9,0,12,500,510,9,block2,0,Paying $500 right now,11,0,0,1
R_z6WrvNw8EGEOn1T,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",400,300,300,0,28,0,1000,Q10,0,12,500,505,10,block2,0,Paying $500 right now,11,0,0,1
R_z6WrvNw8EGEOn1T,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",400,300,300,0,28,0,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,11,0,0,1
R_z6WrvNw8EGEOn1T,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",400,300,300,0,28,0,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,11,0,0,1
R_z6WrvNw8EGEOn1T,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",400,300,300,0,28,0,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,11,0,0,1
R_z6WrvNw8EGEOn1T,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",400,300,300,0,28,0,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q9,0,12,500,510,9,block2,0,Paying $500 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q10,0,12,500,505,10,block2,0,Paying $500 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,11,0,0,1
R_z72uXT6GUcfMPEl,10004 Lower Manhattan (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",1000,0,0,0,40,0,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),11,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q6,0,12,500,550,6,block2,1,Paying $550 in 12 months,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q7,0,12,500,600,7,block2,1,Paying $600 in 12 months,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q8,0,12,500,750,8,block2,0,Paying $500 right now,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,15,0,0,1
R_z7mXkMOARfjc5hv,11206 Williamsburg - Bushwick (Brooklyn),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 45% chance of losing $9,000",300,500,200,0,22,0,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),15,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q9,0,12,500,510,9,block2,0,Paying $500 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q10,0,12,500,505,10,block2,0,Paying $500 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,11,0,0,1
R_z7rFGuQ5NktSL1D,11220 Sunset Park (Brooklyn),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 90% chance of losing $4,500",200,100,200,500,23,0,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),11,0,0,1
R_ZBOB9JwuUpcj8yt,10025 Upper West Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,100,300,300,40,1,700,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,10,0,0,0
R_ZBOB9JwuUpcj8yt,10025 Upper West Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,100,300,300,40,1,700,Q2,0,12,500,600,2,block1,1,Receiving $600 in 12 months,10,0,0,0
R_ZBOB9JwuUpcj8yt,10025 Upper West Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,100,300,300,40,1,700,Q6,0,12,500,550,6,block2,1,Paying $550 in 12 months,10,0,0,0
R_ZBOB9JwuUpcj8yt,10025 Upper West Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,100,300,300,40,1,700,Q7,0,12,500,600,7,block2,0,Paying $500 right now,10,0,0,0
R_ZBOB9JwuUpcj8yt,10025 Upper West Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,100,300,300,40,1,700,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,10,0,0,0
R_ZBOB9JwuUpcj8yt,10025 Upper West Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,100,300,300,40,1,700,Q12,0,12,5000,6000,12,block3,1,Receiving $6000 in 12 months,10,0,0,0
R_ZBOB9JwuUpcj8yt,10025 Upper West Side (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 25% chance of losing $4,500","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,100,300,300,40,1,700,Q16,12,24,500,600,16,anom1,0,Receiving $500 in 12 months (1 year),10,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,13,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,13,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,13,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,13,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q9,0,12,500,510,9,block2,1,Paying $510 in 12 months,13,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q11,0,12,5000,5500,11,block3,0,Receiving $5000 right now,13,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q12,0,12,5000,6000,12,block3,0,Receiving $5000 right now,13,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q13,0,12,5000,7500,13,block3,0,Receiving $5000 right now,13,0,0,0
R_zcW9j2rfu9vuvBL,10029 East Harlem (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 25% chance of receiving $4,500","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",300,300,300,100,30,1,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),13,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q1,0,12,500,550,1,block1,1,Receiving $550 in 12 months,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q4,0,12,500,510,4,block1,1,Receiving $510 in 12 months,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q5,0,12,500,505,5,block1,0,Receiving $500 right now,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q6,0,12,500,550,6,block2,0,Paying $500 right now,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q9,0,12,500,510,9,block2,0,Paying $500 right now,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q10,0,12,500,505,10,block2,1,Paying $505 in 12 months,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q11,0,12,5000,5500,11,block3,1,Receiving $5500 in 12 months,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q14,0,12,5000,5100,14,block3,1,Receiving $5100 in 12 months,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q15,0,12,5000,5050,15,block3,0,Receiving $5000 right now,4,0,0,0
R_zczgBPG9N3bxntn,10034 Washington Heights (Manhattan),"A 100% chance of receiving $4,500","A 100% chance of losing $4,500","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",0,0,1000,0,35,0,520,Q16,12,24,500,510,16,anom1,0,Receiving $500 in 12 months (1 year),4,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,9,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,9,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,9,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,9,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q9,0,12,500,510,9,block2,0,Paying $500 right now,9,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q10,0,12,500,505,10,block2,1,Paying $505 in 12 months,9,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q11,0,12,5000,5500,11,block3,1,Receiving $5500 in 12 months,9,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q14,0,12,5000,5100,14,block3,0,Receiving $5000 right now,9,0,0,0
R_Zemy2YfLvg3l4M9,10029 East Harlem (Manhattan),"An 80% chance of receiving $6,000","An 80% chance of losing $6,000","A 20% chance of receiving $6,000","A 20% chance of losing $6,000","A 45% chance of receiving $9,000","A 90% chance of losing $4,500",500,300,100,100,33,2,1000,Q16,12,24,500,750,16,anom1,0,Receiving $500 in 12 months (1 year),9,0,0,0
R_zezjsbWr61HVFNT,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",800,200,0,0,54,0,1000,Q1,0,12,500,550,1,block1,0,Receiving $500 right now,11,0,0,1
R_zezjsbWr61HVFNT,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",800,200,0,0,54,0,1000,Q2,0,12,500,600,2,block1,0,Receiving $500 right now,11,0,0,1
R_zezjsbWr61HVFNT,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",800,200,0,0,54,0,1000,Q3,0,12,500,750,3,block1,0,Receiving $500 right now,11,0,0,1
R_zezjsbWr61HVFNT,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",800,200,0,0,54,0,1000,Q6,0,12,500,550,6,block2,0,Paying $500 right now,11,0,0,1
R_zezjsbWr61HVFNT,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",800,200,0,0,54,0,1000,Q9,0,12,500,510,9,block2,0,Paying $500 right now,11,0,0,1
R_zezjsbWr61HVFNT,11101 Long Island City - Astoria (Queens),"A 100% chance of receiving $4,500","An 80% chance of losing $6,000","A 25% chance of receiving $4,500","A 25% chance of losing $4,500","A 90% chance of receiving $4,500","A 45% chance of losing $9,000",800,200,0,0,54,0,1000,Q10,0,12,500,505,10,block2,0,Paying $500 right now,11,0,0,1
